Item	Bezeichnung	ist ein	lat	lon	Straße
Q57303181	Norwegische Seemannskirche in Hamburg	Seefahrerkirche	53.54656	9.97709	
Q1302299	Jugendzentrum Vierlanden	Kinder- und Jugendfreizeiteinrichtung	53.41135	10.1537	Kirchwerder Elbdeich 276
Q1244442	Schule Schierenberg	Schulgebäude	53.62376	10.14787	Schierenberg 50
Q41176	Leinpfad 20	Gebäude	53.58246	9.99641	Leinpfad 20
Q159334	Stadtteilschule Bergstedt	weiterführende Schule	53.67193	10.13706	Volksdorfer Damm 218
Q1244442	Ochsenwerder Norderdeich 210	Schulgebäude	53.46666	10.11204	Ochsenwerder Norderdeich 210
Q1021645	Bürogebäude Saarlandstraße 30	Bürogebäude	53.58759	10.03383	Saarlandstraße 30
Q1244442	Schule Tonndorf	Schulgebäude	53.58705	10.13025	Rahlaukamp 1a
Q1244442	Schule Öjendorfer Damm	Schulgebäude	53.56783	10.13562	Öjendorfer Damm 8
Q1244442	Schule Rahmwerder Straße	Schulgebäude	53.51252	10.01978	Rahmwerder Straße 3
Q1868572	S-Bahn Werk Ohlsdorf	Lokomotivbahnhof	53.616072	10.03114	
Q1244442	Wartenau 15	Schulgebäude	53.5651	10.03295	Wartenau 15
Q1793804	Bahnhof Hasselbrook	S-Bahnstation	53.56472222	10.05583333	Hammer Steindamm 58, 22089 Hamburg
Q928830	U-Bahnhof Hellkamp	U-Bahnhof	53.579444	9.948889	
Q1244442	Schule Altonaer Straße	Schulgebäude	53.56426	9.96451	Altonaer Straße 38
Q41176	Alte Oberpostdirektion	Gebäude	53.55752	9.9873	
Q1244442	Schule Ahrensburger Weg	Schulgebäude	53.652	10.1703	Ahrensburger Weg 12
Q216107	Karstadt Mönckebergstraße	Warenhaus	53.551118	10	
Q44613	Dominikanerkloster St. Johannis (Hamburg)	Kloster	53.57963889	10.03480556	
Q622425	Docks	Nachtclub	53.54925	9.96452778	
Q285852	Freiwillige Feuerwehr Hausbruch	Freiwillige Feuerwehr	53.47218	9.87542	Rehrstieg 1
Q39364723	Hospitalstraße 109	Krankenhausgebäude	53.55646	9.94796	Hospitalstraße 109
Q928830	U-Bahnhof Hallerstraße	U-Bahnhof	53.57284444444444	9.988997222222222	
Q1021645	Dockland	Bürogebäude	53.54327778	9.93427778	
Q1244442	Schule Borchertring	Schulgebäude	53.61784	10.06167	
Q19860854	Kurbel am Berliner Tor	abgegangenes Bauwerk	53.55251	10.02007	Beim Strohhause 8, 20097 Hamburg
Q24354	The English Theatre of Hamburg	Theatergebäude	53.56930556	10.02863889	
Q1244442	Gymnasium Lohbrügge	Schulgebäude	53.50484	10.20745	Binnenfeldredder 5
Q159334	Julius-Leber-Schule	weiterführende Schule	53.62454	9.90385	Halstenbeker Straße 41
Q285852	Freiwillige Feuerwehr Spadenland	Freiwillige Feuerwehr	53.48636	10.05435	Ruschorter Hauptdeich 1
Q828909	Hamburg Cruise Center Steinwerder	Kai	53.529458	9.960379	Buchheisterstraße 16, 20457 Hamburg
Q1244442	Schule Brekelbaums Park 6	Schulgebäude	53.55368	10.03509	Brekelbaums Park 6
Q1244442	Schule Veermoor	Schulgebäude	53.60688	9.87528	Veermoor 4
Q16970	Kapernaumkirche (Hamburg-Horn)	Kirchengebäude	53.55638889	10.08138889	
Q1244442	Unterstufenhaus des Gymnasium Blankenese	Schulgebäude	53.561	9.80526	Kahlkamp 9
Q1244442	Berufsschule Billwerder Billdeich 614	Schulgebäude	53.49565	10.18149	Billwerder Billdeich 614
Q1308121	Inselschule Neuwerk	Einklassenschule	53.91935	8.49022	
Q1244442	Moorfleeter Deich 408	Schulgebäude	53.48965	10.094	Moorfleeter Deich 408
Q274153	Altonaer Bahnwasserturm	Wasserturm	53.56019444	9.93488889	
Q2031836	Gnadenkirche	orthodoxe Kirche	53.557594	9.976072	
Q831515	Feuerschiff LV 13	Feuerschiff	53.5435	9.9788	City Sporthafen, Vorsetzen, 20148 Hamburg
Q1302299	Notkestraße 23	Kinder- und Jugendfreizeiteinrichtung	53.57286	9.88598	Notkestraße 23
Q928830	U-Bahnhof Kiwittsmoor	U-Bahnhof	53.6749477	10.0161195	
Q41253	UCI Kinowelt Mundsburg	Kino	53.57145	10.02729	Hamburger Straße 1 – 15, 22083 Hamburg
Q30301498	Studentenwohnheim Billwiese		53.49147	10.19205	Billwiese 22
Q27921531	SchanzenKino 73	Programmkino	53.56238	9.96097	
Q1783234	Prien-Haus	Kontorhaus	53.554703	9.990505	
Q594128	Justizvollzugsanstalt Vierlande	Justizvollzugsanstalt	53.426412	10.229259	
Q330284	Schweinemarkt	Marktplatz	53.55134722222222	10.005341666666666	
Q41176	Eingangsgebäude der Margarinefabrik Voss	Gebäude	53.59166718	10.05638885	
Q41253	Radiant Kino	Kino	53.54999	9.96567	Reeperbahn 31, 20359 Hamburg
Q41176	Fleethaus Hamburg-Harburg	Gebäude	53.465793	9.986438	
Q1244442	Rudolf-Steiner-Schule Bergstedt	Schulgebäude	53.67638888888889	10.135833333333334	Bergstedter Chaussee 207
Q543654	Rathaus an der Trostbrücke	Rathaus	53.548571	9.992491	
Q1244442	Schule Eckernförder Straße	Schulgebäude	53.56703	9.946	Eckernförder Straße 70
Q357380	Bismarckbad	Hallenbad	53.552573	9.93379	
Q1244442	August-Hermann-Francke-Schule Bahrenfeld	Schulgebäude	53.56194	9.9077	Händelstraße 11
Q1244442	Bugenhagenschule Hamm	Schulgebäude	53.56154	10.06047	Quellenweg 10
Q1244442	Campus Hebebrandstraße	Schulgebäude	53.60793	10.02949	Hebebrandstraße 1
Q928830	U-Bahnhof Stephansplatz	U-Bahnhof	53.55861111	9.98916667	
Q492425	Containerterminal Altenwerder	Containerterminal	53.50388889	9.93416667	
Q594128	Justizvollzugsanstalt Billwerder	Justizvollzugsanstalt	53.51111111	10.11194444	
Q1244442	Schule Langenfort	Schulgebäude	53.59932	10.04878	
Q8719053	Molotow (Musikclub)	Veranstaltungsort für Musikdarbietungen	53.550112	9.956541	
Q1244442	Schule Karlshöhe	Schulgebäude	53.62697	10.11077	Thomas-Mann-Straße 2
Q16917	Israelitisches Krankenhaus Hamburg	Krankenhaus	53.60586111	9.99044444	
Q1793804	Bahnhof Hamburg-Bergedorf	S-Bahnstation	53.48944444	10.20638889	Weidenbaumsweg 14, 21029 Hamburg
Q23413	Wandesburg	Burg	53.570543	10.069495	
Q41176	Logenhaus	Gebäude	53.56412	9.98656	
Q1244442	Schule Steinfeldtstraße	Schulgebäude	53.54732	10.10127	Steinfeldtstraße 1
Q1244442	Schule An der Isebek	Schulgebäude	53.57555	9.96812	Bismarckstraße 83
Q928830	U-Bahnhof Hagenbecks Tierpark	U-Bahnhof	53.59277778	9.94388889	
Q131263	Graf-Goltz-Kaserne	Kaserne	53.60780334	10.17427254	
Q4287745	Madizinisches Versorgungszentrum Prof. Mathey, Prof. Schofer	Gesundheitsorganisation	53.560692	9.809686	
Q1244442	Loki-Schmidt-Schule	Schulgebäude	53.55262	9.90247	Othmarscher Kirchenweg 145
Q11707	The Table	Restaurant	53.5426	10.0031	Shanghaiallee 15
Q153562	Allee-Theater	Opernhaus	53.55472222	9.94194444	Max-Brauer-Allee 76, 22765 Hamburg
Q16917	Asklepios Westklinikum Hamburg	Krankenhaus	53.5821953	9.777424	Suurheid 20, 22559 Hamburg
Q16970	Epiphanienkirche (Hamburg-Winterhude)	Kirchengebäude	53.58861	10.02283	
Q1793804	Bahnhof Kornweg	S-Bahnstation	53.6325	10.054444444444	Tornberg 33
Q23413	Schloss Stillhorn	Burg	53.487777	10.018115	
Q285852	Freiwillige Feuerwehr Moorwerder	Freiwillige Feuerwehr	53.47936	10.05324	Bauernstegel 2
Q1793804	S-Bahnhof Hamburg-Altona	S-Bahnstation	53.551944444444445	9.935	
Q1244442	Gymnasium Dörpsweg	Schulgebäude	53.608501	9.9129907	Dörpsweg 10
Q24354	Theater das Zimmer	Theatergebäude	53.549702	10.089395	
Q19860854	Hammonia-Varieté	abgegangenes Bauwerk	53.55114	10.0136	
Q1244442	Schule Kirchenheerweg	Schulgebäude	53.41178	10.19238	
Q1244442	Schule Budapester Straße	Schulgebäude	53.55497	9.96624	Budapester Straße 58
Q152081	KZ Wittmoor	Konzentrationslager	53.6901	10.0674	
Q1244442	Schule Karl-Arnold-Ring	Schulgebäude	53.48727	10.02212	Karl-Arnold-Ring 11
Q1244442	Schule Sieker Landstraße	Schulgebäude	53.60635	10.1708	Sieker Landstraße 18
Q157570	Neues Krematorium	Krematorium	53.623055555556	10.034444444444	
Q1793804	Bahnhof Rissen	S-Bahnstation	53.58316	9.75725	Am Rissener Bahnhof 1
Q928830	U-Bahnhof Hagendeel	U-Bahnhof	53.60361111	9.945	
Q1244442	Schule Tessenowweg	Schulgebäude	53.60915	10.02756	Tessenowweg 3
Q1021645	Deutschlandhaus	Bürogebäude	53.55611111	9.9875	Dammtorstraße 1 / Valentinskamp 91, Hamburg-Neustadt
Q16917	Asklepios Klinik St. Georg	Krankenhaus	53.559049	10.01802	Lohmühlenstr. 5, 20099 Hamburg
Q928830	U-Bahnhof Hammer Kirche	U-Bahnhof	53.55555556	10.055	
Q16970	Paul-Gerhardt-Kirche	Kirchengebäude	53.6	10.005555555555556	
Q41253	Studio Kino	Kino	53.557289	9.958468	
Q174814		Umspann- oder Schaltanlage	53.573798371952925	10.102497339248659	
Q928830	U-Bahnhof Sengelmannstraße	U-Bahnhof	53.609377	10.022001	
Q41253	Hansa-Filmstudio	Kino	53.49341	10.207383	
Q131681	Außenalster	Stausee	53.565	10.01	
Q16970	Dietrich-Bonhoeffer-Kirche (Hamburg-Rahlstedt)	Kirchengebäude	53.61794444	10.14188889	
Q928830	U-Bahnhof Dehnhaide	U-Bahnhof	53.5792577	10.0408816	
Q1244442	Schule Eilbektal	Schulgebäude	53.57291	10.04874	Eilbektal 35
Q1244442	Röbbek 4	Schulgebäude	53.56724	9.87703	Röbbek 4
Q11691318	Bundeswehrkrankenhaus Hamburg	Kulturdenkmal in Deutschland	53.594478	10.07599	Lesserstraße 180, 22049 Hamburg
Q41253	Filmburg	Kino	53.51237	9.98724	Veringstraße 60, 21107 Hamburg
Q389959	Hochbunker Heußweg 114	Luftschutzbunker	53.58015	9.95755	Heußweg 114
Q756102	Archäologischer Wanderpfad in der Fischbeker Heide	Freilandmuseum	53.44035	9.85145	
Q928830	Bahnhof Ohlsdorf	U-Bahnhof	53.620278	10.031389	
Q1244442	Schule Wedeler Landstraße	Schulgebäude	53.5816	9.76289	Wedeler Landstraße 2
Q2977	Mariendom	Kathedrale	53.549255	9.997706	
Q1244442	Schule Ladenbeker Weg	Schulgebäude	53.49362	10.18655	Ladenbeker Weg 13, 21033 Hamburg
Q178706	Jugend-Europahaus	Institution	53.552324	10.074201	
Q1244442	Neuländer Elbdeich 206	Schulgebäude	53.47003	10.02798	Neuländer Elbdeich 206
Q1244442	Schule Wildschwanbrook	Schulgebäude	53.62813	10.17071	Wildschwanbrook 9
