ID	Adresse	Geogr. Br.	Geogr. Lg.	PLZ
27458	Kirchenstegel o.Nr.	53.428713	10.269828	21039
27461	Dove-Elbe			
27466	Reinbeker Weg o.Nr.|Sichter o.Nr.	53.48834	10.216408	21029
27475	Tonndorfer Weg o.Nr.	53.596284	10.139933	22149
27476	Birrenkovenallee o.Nr. südlich der Straße	53.608292	10.159061	22143
27480	Mühlenbrook o.Nr.	53.690532	10.158946	22949
27481	Im Regestall o.Nr. Unter der Lottbek.	53.670916	10.161592	22359
27483	Alte Mühle o.Nr. bei Nr. 34	53.671026	10.108932	22395
27484	Rabenhorst o.Nr. in der Grünanlage bei Nr. 13	53.641283	10.084649	22391
27485	Claus-Ferck-Straße 1|Claus-Ferck-Straße 1a|Weiße Rose o.Nr.	53.648546	10.164197	22359
27486	Ölmühlenweg o.Nr. zwischen Nr. 33a und 33b	53.582661	10.100058	22047
27487	Josthöhe o.Nr. zwischen Nr. 92 und 98	53.637249	10.044212	22339
27488	Josthöhe o.Nr. zwischen Nr. 59a und 67	53.637061	10.045435	22339
27506	Am Soldatenfriedhof 21	53.462623	9.976279	21073
27513	Dampfschiffsweg o.Nr.|Harburger Binnenhafen	53.473119	9.986092	21079
27558	Neuengammer Hinterdeich o.Nr. ohne Nr.|Reitbrooker Hinterdeich o.Nr. ohne Nr.	53.456118	10.160063	21037
27559	Neuengammer Hausdeich o.Nr. nördlich von Nr. 649	53.465475	10.172734	21037
27561	Kraueler Hauptdeich o.Nr. nordöstlich von Nr. 261	53.403479	10.242808	21037
27573	Jean-Dolidier-Weg o.Nr. bei Nr. 39	53.434425	10.233103	21039
27574	Jean-Dolidier-Weg o.Nr. bei Nr. 39, hinter der Denkmalanlage für die KZ-Opfer	53.434499	10.233055	21039
27582	Neuengammer Hausdeich o.Nr. bei Nr. 201	53.444082	10.230447	21039
27585	Karkenstegel o.Nr. bei Nr. 5	53.44465	10.221495	21039
27586	Karkenstegel o.Nr. bei Nr. 5	53.444859	10.221734	21039
27591	Kraueler Hauptdeich o.Nr. südlich Nr. 115	53.397987	10.222034	21037
27592	Kuwerdamm o.Nr.	53.427649	10.119759	21037
27624	Norderquerweg o.Nr. bei Nr. 1	53.437155	10.188235	21037
27632	Kirchenheerweg o.Nr. nördlich von Nr. 10	53.419059	10.199771	21037
27633	Kirchenheerweg o.Nr. nördlich von Nr. 10	53.419113	10.199827	21037
27634	Kirchenheerweg o.Nr. südlich von Nr. 28	53.41645	10.19596	21037
27635	Durchdeich 47 an der Nordwestecke des Grundstücks Nr. 47	53.444205	10.123902	21037
27637	Ochsenwerder Landscheideweg o.Nr. gegenüber von Nr. 214/ 216	53.450258	10.118538	21037
27638	Alter Kirchdeich o.Nr. auf dem Friedhof	53.475991	10.08571	21037
27639	Alter Kirchdeich o.Nr. auf dem Friedhof	53.476198	10.086704	21037
27647	Ochsenwerder Kirchendeich o.Nr.	53.475121	10.082911	21037
27650	Elversweg o.Nr.	53.469819	10.070703	21037
27653	Alter Kirchdeich o.Nr.	53.475467	10.083578	21037
27654	Alter Kirchdeich o.Nr. bei Nr. 5	53.475995	10.085957	21037
27664	Sietwende o.Nr. auf der Kreuzung Vorderdeich	53.467787	10.148496	21037
27665	Vorderdeich o.Nr. auf der Kreuzung	53.467807	10.148502	21037
27666	Moorfleeter Deich o.Nr. gegenüber von Nr. 435	53.486835	10.097486	21037
27669	Allermöher Deich o.Nr. bei der Reitbrooker Mühlenbrücke im Grünstreifen neben der Fahrbahn	53.468025	10.175816	21037
27671	Allermöher Deich o.Nr. gegenüber von Nr. 119	53.481678	10.132124	21037
27678	Billwerder Billdeich o.Nr. gegenüber von Nr. 146	53.513423	10.128863	22113
27686	Billwerder Billdeich o.Nr. gegenüber von Nr. 140	53.514227	10.127611	22113
27699	Moorfleeter Kirchenweg o.Nr.	53.511188	10.082412	22113
27701	Moorfleeter Kirchenweg o.Nr. neben Nr. 56	53.511796	10.082203	22113
27704	Moorfleeter Kirchenweg o.Nr. neben Nr. 56	53.51126	10.081817	22113
27724	Feuerwache Bergedorf	53.487194	10.216443	21029
27743	Bergedorfer Schloßstraße o.Nr. im Hof des Bergedorfer Schlosses	53.489623	10.212484	21029
27755	Vinhagenweg o.Nr.  im Schlossgarten	53.489537	10.214957	21029
27817	Museumsplatz o.Nr.	53.458732	9.977161	21073
27842	Nartenstraße o.Nr.	53.46814	9.992252	21079
27845	Sand o.Nr.	53.461623	9.981381	21073
27877	Maretstraße  o.Nr.	53.456776	9.98158	21073
27879	Moorwerder Norderdeich o.Nr.	53.473248	10.053079	21109
27880	Moorwerder Hauptdeich o.Nr.	53.467869	10.053309	21109
27881	Moorwerder Westerdeich o.Nr.	53.4778	10.043365	21109
27929	Serrahn	53.488813	10.209307	21029
27931	Serrahnstraße o.Nr.	53.489082	10.208705	21029
27989	Neuengammer Stichkanal	53.432964	10.235914	21039
27991	Klapperhof o.Nr.	53.496104	10.202072	21033
27993	Foortstegel o.Nr.	53.448115	10.227491	21039
27994	Foortstegel o.Nr.	53.447213	10.227414	21039
27995	Achter de Wisch o.Nr.	53.446355	10.22465	21039
27996	Feldstegel o.Nr.	53.445262	10.221293	21039
27997	Karkenstegel o.Nr.	53.445649	10.222302	21039
27998	Karkendamm o.Nr.	53.446413	10.222049	21039
27999	Lütte Stegel o.Nr.	53.445761	10.224859	21039
28005	Harburger Rathausplatz o.Nr. neben der Unterführung zum Sand	53.460879	9.980388	21073
28017	Alte Harburger Elbbrücke o.Nr.	53.473486	9.994993	21079
28051	Großmoordamm o.Nr. neben Nr. 277	53.446083	10.034066	21079
28059	Besselstraße o.Nr.	53.443329	9.999492	21079
28069	Auf der Höhe o.Nr.	53.505746	10.012765	21109
28093	Speiseöl- und Fettfabrik Mohr (Ortsteilzentrum "Honigfabrik")	53.51572	9.982784	21107
28104	Mannesallee o.Nr. südl. von Nr. 23	53.514178	9.990129	21107
28130	Steintorwall o.Nr.	53.551957	10.005724	20095
28143	Moorfleeter Deich o.Nr. gegenüber von Nr. 41	53.504634	10.091128	22113
28147	Im Neugrabener Dorf o.Nr.	53.479031	9.858788	21147
28168	Marmstorfer Weg o.Nr.	53.443244	9.973569	21077
28185	Sinstorfer Kirchweg o.Nr. südwestlich von Nr. 8	53.424087	9.977169	21077
28187	Sinstorfer Kirchweg o.Nr. neben Nr. 20	53.424584	9.974586	21077
28190	Sinstorfer Kirchweg o.Nr. südwestlich von Nr. 8	53.424055	9.977373	21077
28197	Feuerteichweg o.Nr.|Handweg o.Nr.	53.437019	9.965336	21077
28199	Appelbütteler Weg o.Nr.|Feuerteichweg o.Nr.|Handweg o.Nr.	53.436583	9.963929	21077
28201	Feuerteichweg o.Nr.	53.436232	9.96433	21077
28207	Lürader Weg o.Nr. gegenüber dem Schulhaus	53.435673	9.964759	21077
28265	Moorburger Straße 16 Haus 001	53.477434	9.952065	21079
28266	Moorburger Straße 15 Haus 001-003	53.477567	9.951463	21079
28274	Kuhtrift o.Nr. Neben 016	53.463146	9.924574	21075
28298	Konsul-Ritter-Straße o.Nr.	53.470051	9.976335	21079
28333	Moorwerder Hauptdeich o.Nr. Bunthäuser Spitze	53.456871	10.069082	21109
28368	Schönenfelder Straße o.Nr.	53.501385	10.019242	21109
28388	Stillhorner Weg o.Nr. Bei 050a	53.480074	10.026256	21109
28389	Stillhorner Weg o.Nr. westlich von 056a	53.480952	10.027182	21109
28420	Bonifatiusstraße 1 Bonifatiusplatz|Bonifatiusstraße o.Nr.	53.50437	9.986039	21107
28429	Bahnbetriebswerk Hamburg-Wilhelmsburg	53.510938	10.006308	21109
28442	Barkendal o.Nr. zugl. Hoppenstieg	53.458826	9.86431	21149
28445	Fischbeker Heideweg o.Nr. an der Gabelung Fischbektal	53.443638	9.854413	21149
28447	Fischbeker Weg o.Nr.	53.473327	9.828722	21149
28467	Fischbektal o.Nr. an der Gabelung Fischbeker Heideweg	53.443638	9.854413	21149
28477	Achtern Brack o.Nr.	53.508209	9.845948	21129
28485	Neuenfelder Fährdeich o.Nr.	53.527174	9.7895	21129
28486	Organistenweg o.Nr.	53.520856	9.808739	21129
28499	Organistenweg o.Nr.	53.520697	9.811142	21129
28504	Organistenweg o.Nr.	53.520798	9.811151	21129
28507	Rosengarten o.Nr.	53.521791	9.809098	21129
28508	Vierzigstücken o.Nr.	53.510159	9.834949	21129
28509	Hasselwerder Straße o.Nr.	53.51804	9.813947	21129
28511	Hohenwischer Straße o.Nr.	53.504486	9.868289	21129
28524	Harburger Binnenhafen	53.470772	9.99037	21079
28525	Harburger Holzhafen	53.470366	9.981577	21079
28526	Harburger Werfthafen	53.470086	9.983819	21079
28527	Kaufhauskanal	53.465888	9.98187	21079
28528	Lotsekanal	53.467712	9.983538	21079
28529	Östliche Binnengraft	53.468814	9.987781	21079
28530	Östlicher Bahnhofskanal	53.46358	9.989456	21079
28531	Schiffgraben	53.46796	9.993489	21079
28532	Überwinterungshafen	53.469315	9.987927	21079
28533	Verkehrshafen	53.469315	9.987927	21079
28534	Westlicher Bahnhofskanal	53.464927	9.985605	21079
28535	Ziegelwiesenkanal	53.467352	9.979904	21079
28536	Lotsekai o.Nr.	53.467561	9.985082	21079
28537	Holzhafenklappbrücke	53.468919	9.980688	21079
28538	Nartenstraße o.Nr.	53.465783	9.989883	21079
28539	Lotsestieg 4	53.467378	9.988256	21079
28540	An der Horeburg o.Nr.	53.471099	9.987159	21079
28548	Harburger Rathausplatz o.Nr.	53.459029	9.979688	21073
28549	Falkenbergsweg o.Nr. o. Nr.	53.444556	9.868896	21224
28550	Falkenbergsweg o.Nr. o. Nr.	53.442147	9.867136	21149
28554	Falkenbergsweg o.Nr. Verlängerung des Falkenbergsweg als Wanderweg im Naturschutzgebiet Schwarzeberge	53.440519	9.863869	21149
28555	Falkenbergsweg o.Nr. Verlängerung des Falkenbergsweg als Wanderweg im Naturschutzgebiet Schwarzeberge	53.440531	9.863442	21149
28556	Falkenbergsweg o.Nr. Verlängerung des Falkenbergsweg als Wanderweg im Naturschutzgebiet Schwarzeberge	53.438436	9.860606	21149
28566	Georg-Wilhelm-Straße 162|Mengestraße o.Nr.	53.499463	9.992555	21107
28568	Äußerer Schmidtkanal	53.494802	9.982853	21107
28569	Blumensand o.Nr. nördlich von Nr. 27	53.50345	9.959492	21107
28572	Winsener Straße 220 Am südlichen Rand des Grundstücks	53.422494	9.978665	21077
28573	Winsener Straße 220 Am südlichen Rand des Grundstücks	53.422259	9.977759	21077
28577	Köhlbrandbrücke o.Nr.	53.519193	9.949717	21107
28664	Finkenwerder Landscheideweg o.Nr.|Norderkirchenweg o.Nr.	53.528275	9.865332	21129
28673	Busbrookhöhe o.Nr. Ecke Berner Heerweg	53.618297	10.125408	22159
28684	Hachmannplatz o.Nr.	53.553932	10.007934	20099
28691	Stenvort o.Nr.	53.56888	9.945638	20257
28692	Rothenhauschaussee o.Nr. Nördlich von Nr. 189	53.476237	10.258644	21029
28693	Rothenhauschaussee o.Nr. Nördlich von Nr. 203	53.474385	10.260004	21029
28697	Alte Kollaustraße 44|Alte Kollaustraße 46|Nedderfeld o.Nr.	53.604159	9.965082	22529
28701	Billhorner Deich o.Nr. südl. von Nr. 90	53.537772	10.042674	20539
28702	Hachmannbrücke o.Nr.	53.520505	9.952701	20457
28703	Howaldtbrücke	53.521453	9.94832	20457
28987	Fernsichtbrücke o.Nr.	53.580801	10.002673	22301
28990	Immenhöven o.Nr.	53.661021	10.022103	22417
28991	Fritz-Schumacher-Allee o.Nr.	53.664763	10.027996	22417
28993	Hartmannsau o.Nr.	53.662708	10.025907	22417
29000	Finkenwerder Landscheideweg o.Nr.	53.52801	9.865424	21129
29001	Kirchenaußendeichsweg o.Nr. 33	53.526668	9.865562	21129
29016	Fischmarkt o.Nr.	53.545819	9.953421	20359
29026	Harburger Rathausplatz o.Nr.	53.459033	9.979702	21073
29036	Rabenhorst o.Nr. neben Nr. 7	53.641638	10.084177	22391
29038	Sülldorfer Kirchenweg o.Nr. hinter Nr. 262	53.585801	9.794454	22589
29040	Steinwegenskoppel 4|Steinwegenskoppel o.Nr.	53.65227	10.138176	22359
29041	Steinwegenskoppel o.Nr. nördlich der Einmündung von Bartelssaal an der Westseite des Weges, der von Steinwegenskoppel kommt.	53.651455	10.137492	22393
29042	Steinwegenskoppel o.Nr. südlich der Einmündung von Bartelssaal , nördlich eines Wanderweges nach Bekwisch.	53.651024	10.137308	22393
29043	Rahmoor o.Nr.	53.633663	9.984696	22335
29084	Cranachplatz o.Nr.	53.562757	9.888143	22607
29151	Allianzhochhaus mit Altbau	53.548307	9.990936	20457
29179	Dammtorwall 46|Gorch-Fock-Wall 21|Johannes-Brahms-Platz o.Nr.	53.556104	9.981135	20355
29198	Droopweg o.Nr. hinter Nr. 33|Wichernsweg o.Nr. hinter Nr. 16	53.553081	10.063341	20537
29200	Maschinenfabrik Gall & Seitz, ehem.	53.533037	9.97929	20457
29205	Feuerwache Berliner Tor	53.554719	10.024278	20099
29247	Helene-Lange-Gymnasium	53.573758	9.975128	20144
29285	Arbeitsamt Harburg	53.463137	9.980491	21073
29290	Lohseplatz o.Nr.|Steinschanze o.Nr.	53.541832	10.007413	20457
29291	Dulsberg-Nord o.Nr.	53.584171	10.065616	22049
29297	Am Kaiserkai o.Nr.	53.541315	9.989456	20457
29304	Insel Neuwerk o.Nr. Kirchhofswisch	53.913801	8.500137	27499
29305	Worthdamm o.Nr. östlich von Nr. 45a	53.528954	9.98341	20457
29307	Reiherkai o.Nr.			
29309	Kronprinzkai o.Nr.			
29310	Travehafen	53.520971	9.967641	20457
29311	Stettiner Ufer o.Nr.			
29313	Israelitische Töchterschule Karolinenstraße/ Flora-Neumann-Straße	53.560246	9.97474	20357
29315	Pianoforte-Mechaniken-Fabrik Isermann Schulterblatt	53.561209	9.963509	20357
29317	Hafenkrankenhaus Seewartenstraße/Zirkusweg	53.547822	9.969604	20459
29318	Wohnhaus Fritz Schumacher An der Alster 39	53.559077	10.009962	20099
29319	Postzeugamt	53.556926	9.986098	20354
29321	Christianeum	53.557627	9.8736	22605
29322	Heilige Dreieinigkeitskirche	53.556537	10.007896	20099
29323	Norddeutsche Grossverzinkerei Apparatebau Carl Sager	53.537652	10.054008	20539
29325	Liebigbrücke	53.536045	10.073452	22113
29326	Kinderkrankenhaus Rothenburgsort und Schule	53.535036	10.045649	20539
29329	Freihafenelbbrücke o.Nr.	53.533195	10.022075	20457
29332	Schokoladenfabrik Wendenstraße	53.547941	10.032893	20537
29333	St.-Olaf-Kirche	53.553713	10.098049	22119
29334	Schule Rhiemsweg	53.554211	10.075288	22111
29336	Wasserwerk Billstedt Öjendorfer Weg	53.541969	10.11061	22119
29337	St.-Paulus-Kirche	53.539973	10.107525	22111
29341	Trinitatiskirche	53.530367	10.127929	22117
29343	Friedhof Schiffbek	53.55238	10.115361	22119
29344	Friedhof Öjendorf	53.556714	10.128574	22117
29345	Halskestraße o.Nr. nördlich der Halskebrücke	53.52665	10.074596	22113
29346	Ausschläger Allee o.Nr. nördlich der Tiefstacker Brücke	53.529517	10.068803	22113
29347	Schiffsladebrücke mit Kran am Moorfleeter Kanal	53.52397	10.072333	22113
29349	Neue Elbbrücke o.Nr.	53.5318	10.025962	20539
29350	Faßabfüll- und Lagerhallen der Firma Texaco Reiherdamm	53.528732	9.97816	20457
29353	Aueschule Finkenwerder; Schule Ostfrieslandstraße	53.527664	9.885015	21129
29356	Kongresszentrum und Hotelhochhaus (Radisson SAS-Hotel)	53.56152	9.986453	20355
29357	Schule Burgstraße	53.556718	10.038964	20535
29367	Palmaille o.Nr.	53.54625	9.940637	22767
29368	Arbeitsamt Altona	53.565868	9.943515	22769
29375	Schule Moortwiete in der Daimlerstraße	53.559084	9.921441	22763
29380	Hof Eggerstedt Bockhorst 163	53.571559	9.841318	22589
29385	Armenhaus Altona Lübbersmeyerweg	53.57505	9.85518	22549
29395	Georg-Bonne-Straße 86	53.553056	9.849475	22609
29399	Landhaus Roosen	53.55059	9.848078	22609
29400	Gasthaus Louis C. Jacob Elbchaussee	53.550368	9.843867	22609
29420	Statthalterplatz 2	53.55861	9.886276	22605
29421	Christuskirche	53.553357	9.892183	22605
29423	Betty-Stift	53.547485	9.913742	22763
29430	Hochrad o.Nr. gegenüber von Nr. 75	53.554946	9.866358	22605
29439	Friedhofskapelle Blankenese mit Glockenturm	53.576289	9.800207	22587
29443	Schule Kahlkamp	53.560922	9.805403	22587
29446	Gasthausanlage Süllbergsterrasse 2	53.559855	9.800894	22587
29450	Landsitz Münchmeyer	53.566695	9.756227	22559
29452	Gudrunstraße o.Nr.	53.588013	9.760306	22559
29453	Arbeiterwohnhäuser Falkensteiner Weg 2, 4a/4b	53.562649	9.779608	22587
29454	Schule Schulkamp	53.552555	9.846851	22609
29456	Georg-Bonne-Straße 53	53.552559	9.84893	22609
29469	Bei der Paul-Gerhardt-Kirche o.Nr. nördlich von Nr. 2-6	53.561829	9.921871	22761
29470	Bugenhagenkirche	53.572982	9.868748	22607
29472	Fabrik Conz-Elektrizitäts-Gesellschaft	53.561704	9.914026	22761
29473	Sarlingheim Von-Hutten-Straße	53.571006	9.909003	22761
29489	Elbchaussee / Övelgönne	53.545239	9.909893	22605
29507	Blankeneser Bahnhofstraße o.Nr.|Mühlenberger Weg o.Nr.	53.561557	9.812012	22587
29512	Bethlehemkirche, ehem.	53.576917	9.963001	20255
29513	Harvestehuder Weg o.Nr. neben Nr. 1 a	53.567301	10.001959	20148
29515	Synagoge Hohe Weide	53.572889	9.969121	20253
29524	Alsterpark / Alstervorland	53.572801	10.001032	20148
29534	Verheißungskirche	53.635268	9.957487	22455
29540	Sassenhof	53.630101	9.930885	22459
29548	Alsterufer o.Nr. Ecke Fontenay	53.56488	9.999006	20354
29551	AKN-Bahnhof Eidelstedt-Ost Nebenbahnstraße	53.61198	9.902488	22523
29567	Tabakfabrik Hoheluftchaussee	53.582288	9.970331	20253
29571	Siemersplatz o.Nr.	53.599294	9.965215	22529
29572	Russisch-orthodoxe Kirche des seligen Prokop	53.584223	9.946851	22527
29576	Neuapostolische Kirche - Pastorat	53.585879	9.978808	20251
29577	Gymnasium Curschmannstraße	53.587832	9.97595	20251
29581	Kellinghusens Park	53.58885	9.98868	20249
29585	Martinistraße o.Nr.	53.590177	9.976595	20251
29594	Krugkoppel o.Nr.	53.579034	9.998479	20149
29602	Epiphanienkirche Winterhude	53.588617	10.02291	22303
29605	Fachhochschule, Fachbereich Architektur / Bauingenieurwesen Hebebrandstraße	53.607774	10.029199	22297
29606	Alsterdorfer Sporthalle	53.602702	10.002158	22297
29609	Fabrikanlage Schülke und Mayr Moorfurthweg	53.584669	10.008845	22301
29618	Alsterkanal im Abschnitt zwischen Fuhlsbütteler Schleuse und Krugkoppelbrücke:, U-Bahnhof Klosterstern	53.611656	10.010587	22297
29622	Hauptfriedhof Ohlsdorf	53.622276	10.058978	22337
29626	Schule Ratsmühlendamm	53.626274	10.020896	22335
29633	Schule Osterbekstraße	53.584024	10.032609	22083
29646	Christuskirche Wandsbek und Friedhof	53.572834	10.071554	22041
29652	Kirche Der Gute Hirte	53.571498	10.120474	22043
29659	Cantatekirche Duvenstedt	53.704705	10.106544	22397
29660	Duvenstedter Damm o.Nr. neben Nr. 29	53.706932	10.111099	22397
29667	Veringkanal	53.508952	9.982923	21107
29668	Kupferdamm o.Nr. in den Anlagen am Kupferteich	53.596158	10.118416	22159
29673	Bramfelder Dorfplatz o.Nr. südlich von Nr. 1	53.614038	10.076395	22177
29674	Am Ehrenmal o.Nr. westlich von Nr. 14a	53.624567	10.081262	22175
29676	Vicelinkirche	53.65428	10.113306	22393
29682	Poppenbüttler Hauptstraße o.Nr.	53.659847	10.086674	22399
29683	Saseler Damm o.Nr. westlich von Nr. 38, in den Alsteranlagen an der Poppenbütteler Schleuse	53.657009	10.088475	22395
29691	Redderbarg o.Nr. gegenüber von Nr. 39	53.681938	10.102438	22397
29704	Mühlenredder o.Nr. im Wohldorfer Wald	53.702972	10.132051	22397
29705	Kriegerdenkmal auf dem Waldfriedhof Ole Boomgaarden	53.707525	10.154722	22397
29709	Haus Maetzel	53.66028	10.171347	22359
29712	St.-Gabriel-Kirche	53.660133	10.168873	22359
29726	Im Alten Dorfe o.Nr. vor Nr. 41, Ecke Eulenkrugpfad	53.649361	10.167544	22359
29736	Deepenhorn o.Nr. gegenüber von Heubergerstraße 22	53.630123	10.162155	22145
29737	Rahlstedter Bahnhofstraße o.Nr.	53.600071	10.154115	22143
29738	Helmut-Steidl-Platz o.Nr. neben Rahlstedter Bahnhofstraße 4b	53.60452	10.154861	22143
29741	Altengammer Hausdeich o.Nr. hinter Altengammer Hausdeich 84 bis Altengammer Elbdeich 166	53.437726	10.259429	21039
29774	Riepenburger Mühle Kirchwerder Mühlendamm 75, 75a	53.40823	10.208431	21037
29792	Alter Kirchdeich o.Nr. auf dem Friedhof	53.476097	10.084594	21037
29830	Dreifaltigkeitskirche Harburg	53.462768	9.980404	21073
29834	Neuer Friedhof Bergedorf	53.479511	10.245587	21029
29836	Schule Am Brink (ehem.)	53.484906	10.216812	21029
29850	Harburger Stadtpark	53.446436	9.975514	21077
29876	Rethebrücke o.Nr.	53.503951	9.96666	21107
29885	St. Pankratius in Neuenfelde	53.520744	9.811038	21129
29894	St.-Maximilian-Kolbe-Kirche	53.498267	10.013485	21109
29896	Mariä-Himmelfahrt-Kirche / Landhaus Söchting	53.608361	10.155752	22143
29908	Bei den Mühren 66, 69, 69a	53.544991	9.991833	20457
29909	Spiegel-Haus und IBM-Haus	53.547105	9.998726	20457
29910	Brandstwiete / Willy-Brandt-Straße / Zippelhaus	53.546792	9.996578	20457
29911	Speicherstadt	53.544668	9.993722	20457
29912	Kontorhausviertel	53.548891	10.001577	20095
29913	Altstädter Hof, westlicher Bauteil (Burchardstraße / Mohlenhofstraße / Steinstraße)	53.549573	10.00087	20095
29914	Speicherensemble Cremon 33-36	53.545966	9.988519	20457
29917	Deichtorhallen Deichtorstraße	53.546743	10.00577	20095
29918	Hesse-Newman-Haus / Friedrichshof	53.553727	10.00016	20095
29920	Kunsthalle	53.555282	10.00303	20095
29923	Kirchenruine Hauptkirche St. Nikolai Hopfenmarkt / Neue Burg / Ost-West-Straße / Wölberstieg	53.547531	9.991146	20457
29924	Hopfensack / Kleine Reichenstraße / Schopenstehl	53.548561	9.998861	20457
29929	Kleine Reichenstraße / Schopenstehl	53.548566	9.997964	20457
29930	Klöpperhaus Bugenhagenstraße / Lange Mühren / Mönckebergstraße	53.551125	10.004255	20095
29931	Altstädter Hof, östlicher Bauteil (Altstädter Hof / Springeltwiete / Steinstraße)	53.549671	10.002427	20095
29932	Barkhof I-III	53.551756	10.002629	20095
29933	Bibliothek Barkhof / Mönckebergstraße	53.549525	9.996425	20095
29934	Postamt 11 Mönkedamm	53.549238	9.98921	20457
29935	Neue Gröningerstraße / Zippelhaus	53.546444	9.995838	20457
29937	Rathausmarkt	53.551123	9.993281	20095
29939	Alter Wall / Rathausmarkt	53.5508	9.99099	20457
29943	Admiralitätshof & Neidlinger-Haus	53.54894	9.984672	20459
29944	Alsterarkaden	53.552084	9.992496	20354
29946	Alter Steinweg / Großneumarkt / Steinwegpassage / Wexstraße	53.551052	9.981589	20355
29948	Bäckerbreitergang / Dragonerstal	53.55512	9.981725	20355
29951	Colonnaden	53.556339	9.990353	20354
29954	Siedlung Breiter Gang / Kohlhöfen / Kornträgergang / Neustädter Straße / Rademachergang	53.552448	9.982152	20355
29958	Bleichenbrücke / Neuer Wall / Stadthausbrücke	53.55084	9.98665	20355
29960	Am Brunnenhof 22, 24 / Gilbertstraße 31	53.554235	9.958549	22767
29962	Alter Elbpark	53.547792	9.971105	20459
29965	Montblanc-Fabrik	53.562126	9.965265	20357
29967	Detlev-Bremer-Straße / Hamburger Berg / Hein-Hoyer-Straße / Rendsburger Straße / Seilerstraße / Simon-von-Utrecht-Straße	53.550699	9.963416	20359
29973	Abraham-Philipp-Schuldt-Stift Pilatuspool	53.553424	9.97792	20355
29974	Siedlung Böhmkenstraße / Hohler Weg / Jacobstraße / Rothesoodstraße / Venusberg	53.547342	9.975583	20459
29975	Denkmale Dammtordamm / Stephansplatz	53.558949	9.989159	20354
29976	Dienstgebäude Justizbehörde und Post-Zollabfertigungsstelle	53.557042	9.985163	20354
29977	Unilever-Haus	53.556328	9.983507	20355
29978	Postgebäude Stephansplatz	53.557641	9.986268	20354
29980	Ditmar-Koel-Straße / Rambachstraße / Reimarusstraße	53.545847	9.974845	20459
29982	Gänsemarkt / Gerhofstraße / Neue ABC-Straße / Lessingdenkmal	53.555183	9.988105	20354
29983	Untersuchunghaftanstalt Holstenglacis	53.558208	9.979367	20355
29985	Hütten 82, 83 und 85-87	53.550467	9.975624	20355
29989	Bei der Schilleroper / Beim Grünen Jäger	53.558051	9.962873	20359
29996	Brigittenstraße / Clemens-Schultz-Straße/Paulinenplatz/Wohlwillstraße (Conle-Terrassen/Jägerpassage)	53.553558	9.961518	20359
30000	Clemens-Schultz-Straße / Detlev-Bremer-Straße / Rendsburger Straße	53.552027	9.964559	20359
30002	Johannes-Brahms-Platz / Kaiser-Wilhelm-Straße / Poolstraße	53.554783	9.98031	20355
30003	Alsterarkaden / Jungfernstieg / Neuer Wall			
30007	Hauptkirche St. Michaelis	53.548383	9.979215	20459
30008	Krameramtswohnungen Krayenkamp	53.548014	9.980203	20459
30012	Kirche St. Ansgar und St. Bernhard und Katholische Akademie Herrengraben / Ludwig-Erhard-Straße / Michaelisstraße	53.548974	9.982928	20459
30014	Justizforum Gerichtsgebäude Sievekingplatz	53.556281	9.97733	20355
30015	Schier's-Passage	53.555266	9.983018	20355
30017	Zeughausmarkt 33, 34	53.549105	9.973858	20459
30018	Dragonerstall / Johannes-Brahms-Platz / Kaiser-Wilhelm-Straße	53.555098	9.9811	20355
30019	Pilatuspool / Poolstraße	53.554093	9.979338	20355
30020	Bernhard-Nocht-Straße / Davidstraße	53.54716	9.962399	20359
30025	Siedlung Nordmeerstraße / Nordmeertwiete / Wikingstraße	53.531665	9.859369	21129
30026	Leuchtturm Neuwerk / Nord- und Ostbake Neuwerk	53.921409	8.496829	27499
30027	Erlöserkirche Borgfelde	53.555214	10.027271	20535
30028	Kreuzkirche Billstedter Hauptstraße	53.537597	10.106422	22117
30029	Gemeindezentrum Mümmelmannsberg	53.527017	10.148897	22115
30030	Siedlung Dobbelersweg / Droopweg / Wackerhagen	53.552493	10.060531	20537
30031	Blohm & Voss	53.539207	9.958751	20457
30033	Ellerholzschleuse	53.525998	9.97332	20457
30034	Grevenhofschleuse	53.532932	9.969272	20457
30035	Roßwerft / Vulcanwerft / MAN-Motorenwerk	53.524794	9.950531	20457
30036	Schanzenweg 10, 10a, 12, 12a	53.54228	9.966719	20457
30037	Kräne am Auguste-Victoria-Kai / Nehlsstraße	53.533306	9.957627	20457
30039	Flintwerft Ellerholzdamm	53.533612	9.973774	20457
30040	Siedlung Arnkielstraße / Missundestraße / Langenfelder Straße	53.564857	9.952568	22769
30041	Gefionstraße / Missundestraße	53.564631	9.951165	22769
30042	Alsenplatz / Eimsbütteler Straße / Langenfelder Straße	53.56587	9.95274	22769
30047	Eggerstedtstraße / Zeiseweg	53.559194	9.947477	22765
30048	Duschweg / Langenfelder Straße	53.563278	9.957664	22769
30050	Schulen Thedestraße / Virchowstraße	53.555162	9.949283	22767
30051	Esmarchstraße / Thedestraße	53.554489	9.949121	22767
30053	Glashüttenstraße / Marktstraße / Mathildenstraße / Karolinenstraße	53.55829	9.973273	20357
30055	Karolinenpassage Karolinenstraße / Glashüttenstraße	53.55926	9.97414	20357
30056	Glashüttenstraße / Karolinenstraße	53.559057	9.974113	20357
