Typ	Wikidata	Wikidata	Wikidata	Wikidata	Wikidata
Etagenhaus,Wohngebäude	1
Straßenprofil	1
Trafohaus/ Pavillon (Verkaufsraum)/ Toilettenanlage	1
Landhaus/ Wohnwirtschaftsgebäude	1
Schulanlage (Realschule)	1
Doppelwohnhaus; Einfriedung	1
Etagenhaus (Vorderhaus, mit Durchfahrt)	1
Pastorat/Küsterei	1
Siedlungsbau/ Gemeinschaftshaus	1
Fabrikgebäude (Hinterhaus)	1
Kirchengebäude (mit Verbindungsbauten)	1
Wasserturm {Planetarium (nach Umnutzung)}	1
Bootshaus/Vereinshaus	1
Wasserfläche; Ufereinfassung; Vereins-/Bootshaus	1
Park; Plastik	1
Verwaltungsgebäude/ Eingangsgebäude	1
Zweifamilienhaus; Remise	1
Park; Uferbefestigung; Wasserfläche	1
Sportstadiongebäude	1
Arbeiterwohnhaus/Reihenhaus (Landarbeiterhäuserzeile, Typ "Langer Jammer")	1
Wohnwirtschaftsgebäude (Nr. 12 Wirtschaftsteil, Nr. 14 Wohnteil); Einfriedung	1
Küchengebäude	1
Kirchengebäude/ Gemeindeschule (katholisch)	1
Tunneleingänge (U-Bahn)	1
Wohngebäude (Hofbebauung)	1
Bleicherhaus; Vorgarten; Einfriedung; Pflaster	1
Stallgebäude/ Werkstattgebäude (Hinterhaus)	1
Stallgebäude (Pferdestall)	1
Wasserfläche; Ufereinfassung	1
Schulgebäude (Gewerbeschulgebäude)	1
Bürohaus (mit Badeanstalt)	1
Krananlage <Halbportalkran; Kranbahn>	1
Siedlungsbau; Grünanlage	1
Bahnbrücke (U-Bahn)/ Brückenwiderlager/ Bahnhofseingang (U-Bahn)	1
Stallgebäude (Hofbebauung)	1
Straßenbrücke; Ufermauern	1
Trinkhalle	1
Einfamilienhaus (Kernbau Bleicherhaus)	1
Wohngebäude (Hofbebauung, Hinterhaus)	1
Bleicherhaus (Wohngebäude mit angebautem Wirtschaftsteil, vermutl. Waschhaus); Vorgarten; Pflaster	1
Bleicherhaus (Doppelhaus mit anschließendem rückwärtigen Wirtschaftsteil , u.a. Pack- und Plätträume)	1
Bleicherhaus (Häuserzeile, Hofbebauung, Hinterhaus)	1
Bleicherhaus (z.T. Hoflage)	1
Bleicherhaus (Hofbebauung, Hinterhaus)	1
Einfamilienhaus {Altenheim (nach Umbau)}; Vorgarten	1
Zweifamilienhaus (Doppelhaus); Vorgarten	1
Wasserfläche; Ufereinfassung; Grünanlage	1
Siedlungsbau <Wohngebäude; Durchfahrt/ Treppenanlagen; Außenanlagen; Bäume; Einfriedung>	1
Pavillon/Café	1
Bahntrasse (U-Bahn, erhöhte Gleisführung)	1
Schulgebäude/ Hochschulgebäude	1
Schulkindergarten	1
Schwimmhalle	1
Schulgebäude (Doppelvolksschule für Jungen und Mädchen)	1
Bürogebäude/Gewerbebau	1
Mietfabrik (Hofbebauung)	1
Gemeindezentrum <Kirchengebäude; Gemeindesaal; Skulpturen; Außenanlagen (Treppen, Mauern, Freiflächen usw.)>	1
Grabmal {Denkmal (nach Umgestaltung)}	1
Friedhofskapelle {Kirchengebäude (nach Umnutzung)}	1
Teich	1
Krankenhausgelände <Außengestaltung; Alleen; Wege; Einfriedungen (mit Trafohaus); Brunnenhaus; u.a.>	1
Gehwegplatten	1
Mehrfamilienhaus/Geschäftshaus (Hochhaus)	1
Siedlungsbau/ Postgebäude	1
Kirchengebäude; Pastorat (Anbau)	1
Fabrikgebäude (Remise/ Stall/ Lagerhaus)	1
Fabrikgebäude (Zinnschmelze)	1
Sommerhaus {Landhaus (nach Erweiterung)}	1
Villa; Garage ("Auto-Remise")	1
Tierhaus	1
Gaststätte (mit Bootsverleih)	1
Verkaufspavillon/Kiosk	1
Vasen	1
U-Bahnbrücke	1
Tunneleingang (U-Bahn)	1
Kriegerdenkmal (Kriegerdenkmal 1870/ 71, u.a.)	1
Mühlenteich	1
Kirchenkreishaus	1
Grenzstein (vermutl.)	1
Bauschmuck; Kriegerdenkmal	1
Trauerhalle	1
Torhaus	1
Bahnbetriebshof (U-Bahn)	1
Fabrikgebäude (Produktionsgebäude)	1
Fabrikgebäude (Kesselhaus)	1
Bahnbetriebshof (S-Bahn)	1
Flugzeughallen	1
Bahnbrücke (U-Bahn/ Güterbahn)	1
Landheim	1
Denkmal (zwei Reliefs)	1
Kriegerdenkmal (Kriegerdenkmal 1939/ 45) (drei Findlinge mit Bronzetafel)	1
Kriegerdenkmal (Kriegerdenkmal 1914/18 und 1939/45)	1
Fabrikgebäude/Verwaltungsgebäude	1
Kutscherhaus	1
Krankenhausanlage <Gebäude; Pavillons; Krankenhausgelände (parkähnliche Anlage mit Wegenetz und Pflanzungen)>	1
Wohnstift (Altenwohnanlage)	1
Büro- und Gewerbegebäude	1
Kirchengebäude (Kirchensaal mit Turm)	1
Außenanlagen	1
Ämterstein (Amt der Reeper)	1
Fabrikgebäude (Produktionsgebäude/ Kontor- und Lagerhaus)	1
Gemeindehaus (Gemeindesaal, Anbau an Etagenhaus)	1
Garagenanlage	1
Bankgebäude (mit Wohnung)	1
Wohngebäude (Einzelhaus)	1
Kasernengebäude, Kasernenstabsgebäude (Torgebäude mit Haupteingang) {Krankenhaus (nach Umnutzung 1945)}	1
Kapelle; Mausoleum	1
Pastorat/ Gemeindehaus (mit Gemeinde- und Konfirmandensaal)	1
Fabrikhallen <Montagehalle; u.a.>	1
Ufergestaltung/ Uferbefestigung; u.a.	1
Fußgängertunnel (im Bahndamm); Böschungsmauern (Zyklopenmauerwerk)	1
Orgel	1
Wasserwerksgebäude (Pumpenhaus/Aufbereitungsanlage/Wasserbehälter) {Wohngebäude (nach Umnutzung)}	1
Grabschmuck	1
Dach	1
Gräber	1
Mehrfamlienhaus	1
Reithalle	1
Bauskulptur (Attika)	1
Krankenhaus (Kinderkrankenhaus)	1
Volkshaus	1
Rathaus (vor Umbau Villa)	1
Wohnhaus; Portal	1
Brauereikeller <Keller; Einfahrstor>	1
Wassermühle	1
Wohnwirtschaftsgebäude; Gasthaus (nach Umnutzung 1929)	1
Wohnhaus {Wohnwirtschaftsgebäude (nach Umbau)}	1
Wohnhaus, Stall/ Remise	1
Kriegerdenkmal (Kriegerdenkmal 1870/ 71 u.a.)	1
Taubenhaus	1
Wohnhaus (vermutl.)	1
Krankenhausanlage <Krankenhausgebäude; Pförtnerhäuschen>; Jüdischer Friedhof	1
Straßenbrücke (Drehbrücke)	1
Kanalabschnitt	1
Pförtnerhaus/Wohnhaus	1
Wohngebäude/ Verwalterhaus	1
Stützmauer/ Treppenanlage (mit Treppengeländer)	1
Pflegeheim <Unterkunftsgebäude; Verwaltungsgebäude; Badehaus/ Waschhaus/ Wasserturm; Maschinenhaus/  Kesselhaus (mit Schornstein); Pumpenhaus; Remise; Außenanlagen (Allee/ Freiflächen/ Gartenflächen); Einfriedung; Denkmal; u.a.>	1
Tiefbunker/Rundbunker (Erprobungsbau)	1
Gaststätte/Ladengebäude	1
Feuerwehrremise	1
Fabrikgebäude; Speicher	1
Slipanlage (Querslipanlage)	1
Schulgebäude/Veranstaltungsgebäude	1
Mauern (Stützmauern)	1
Gerätehaus	1
Gutshaus {Landhaus (nach Umbau)}	1
Steinbrüstung	1
Denkmalanlage (Kriegerdenkmal 1914/ 18)	1
Stabsgebäude	1
Hofanlage <Wohnwirtschaftsgebäude; Scheune; Arbeiterwohnhaus>	1
Hofanlage <Wohnwirtschaftsgebäude; Scheune; Stall>	1
Hofanlage <Wohnwirtschaftsgebäude; Scheune; Bäume; Zaun>	1
Hofanlage <Wohnwirtschaftsgebäude; Scheune; Hausgarten>	1
Wohnhaus (mit Gaststätte und Laden)	1
Schloss	1
Pferdeställe	1
Grenzstein (Fischereibegrenzungsstein)	1
Wohngebäude (ländlich)	1
Landhaus; Torhaus; Allee; Hoffläche; Einfriedung/ Tor (zur Straße)	1
Landhaus/ Jagdhaus	1
Werksgebäude (Druckerei)	1
Waisenhaus	1
Remise (mit Wohnung, vermutl.)	1
Wohn- und Geschäftshaus (Wohnhaus mit Kotorräumen)	1
Stallgebäude (vermutl.)	1
Kriegerdenkmal (Kriegerdenkmal 1914/ 18 und 1939/ 45) <Kreuze; Stelen; Tafel>	1
Ortskern	1
Forsthaus	1
Mühlengebäude (Feldentwässerungsmühle)	1
Göpelhaus	1
Remise (mit Lagerraum)	1
Heuberg	1
Kleinviehstall	1
Wohnwirtschaftsgebäude (mit Gaststätte)	1
Kate (Gaststätte (seit 1890))	1
Wohnhaus (mit Werkstatt und Stall)	1
Werksschutzbunker (Personenschutzbunker)	1
Brauhaus/ Branntweinbrennerei	1
Kinderheim/ Pflegeheim/ Wohnheim	1
Deichvorland	1
Hofanlage <Hoffläche; u.a.>	1
Arbeiterwohnhaus (Instenhaus)	1
Schulanlage <Schulgebäude; Sportplatz>	1
Wohngebäude; u.a.	1
Kirchengebäude (Turm)	1
Wohnwirtschaftsgebäude; Scheune; Einfriedung; u.a.	1
Fluss	1
Wehr	1
Toilettenhäuschen/ Pavillon	1
Kate {Gasthaus}	1
Konzentrationslager <Wohngebäude>	1
Konzentrationslager <Klinkerwerk>	1
Konzentrationslager <Häftlingsunterkünfte>	1
Wohnwirtschaftsgebäude (Typ Hufnerhaus) {Scheune (nach Umnutzung)}	1
Kirchengebäude; Kirchturm (Glockenturm)	1
Zollhaus/ Fährhaus {Gasthaus (nach Umbau)}; Saal	1
Luftschutzbau (Betonformsteinunterstand)	1
Kriegerdenkmal (Kriegerdenkmal 1864/ 66)	1
Denkmalanlage (Kriegerdenkmal 1914/ 18 und 1939/ 45) <Mauer; Stele; Tafeln>	1
Brack	1
Pegelhaus	1
Wohnhaus (mit Schulnutzung) {Wohnhaus/ Werkstatt (nach Umnutzung)}	1
Fährstein	1
Schulgebäude (Dorfschule) {Gaststätte (nach Umnutzung)}	1
Wohngebäude/ Gasthaus (mit Saal)	1
Küsterhaus/ Organistenwohnhaus	1
Wohngebäude (Eckhaus)	1
Kasernengebäude (Stabsgebäude) {Polizeiwache (nach Umnutzung)}	1
Dienstwohnhaus/ Amtshaus (im 19. Jh. zwischenzeitlich genutzt als Amtsgericht)	1
Verwaltungsgebäude/ Bahnhofsgebäude	1
Fabrikgebäude/Lagergebäude	1
Wohngeschäftshaus (Apotheke)	1
Steinwerk (urspr.) {Wohngebäude (nach Umbau ab 1527, herzöglicher Wohnsitz)} {Amtshaus (nach Umbau um 1820)} {Mehrfamilienhaus, Mietwohnhaus (nach Umbau)}	1
Friedhof {Parkanlage (nach Umnutzung)}	1
Fabrikgebäude (Raffinerieanlage)	1
Wasserwerk (Grundwasserwerk)	1
Gerichtsgebäude; Gefängnis	1
Wasserfläche; Ufer	1
Fabrikgebäude (Weberei mit Verwaltung)	1
Wohnhaus (Doppelhaus); Stall (Kleintierstall)	1
Straßenbrücke (Portalbrücke)	1
Bahnhofsgebäude (Güterbahnhof) (hier Güterhalle)	1
Bahnbetriebswerk <Betriebsgebäude; Werkstattgebäude; Pförtnerhaus>	1
Kasernengebäude	1
Dorfkern	1
Wohnhaus/ Tierklinik	1
Wassertreppe	1
Straßenabschnitt (Chaussee) <Pflaster; u.a.>	1
Wohnwirtschaftsgebäude {Kirchengebäude (nach Ausbau)}	1
Wohngebäude (Küsterhaus)/ Schulgebäude (Kirchenschule)	1
Kleintierstall	1
Stall (mit Speicherboden)	1
Löschteich (vermutl.)	1
Remise; Pförtnerhaus	1
Lokschuppen/Werkstatt	1
Kinderheim/ Kindergarten	1
Schulgebäude (Mädchenschule)	1
Hofanlage <Wohnwirtschaftsgebäude; Scheune; Obstgarten <Baumreihe; Einfriedung>>	1
Mühlengebäude (Industrie-Getreidemühle)	1
Wohn- und Geschäftshaus (Apotheke); Garage	1
Grünfläche; Entwässerungsgraben	1
Wohnwirtschaftsgebäude; Scheune; Speicher	1
Hofanlage <Wohnwirtschaftsgebäude; Scheunen; Backhaus; u.a.>	1
Hofanlage <Wohnwirtschaftsgebäude; Scheune; Einfriedung>	1
Gasthaus/ Wohngebäude	1
Trockendock; Werftkräne	1
Kaufhaus {Speicher (nach Translozierung)}	1
Schleuse; Sperrwerk	1
Wohnhaus (Küsterhaus) / Schulgebäude (Kirchenschule)	1
Treibhaus	1
Kriegerdenkmal <Kriegerdenkmal 1870/71; Kriegerdenkmal 1914/18; Kriegerdenkmal 1939/45>	1
Hochbrücke	1
Abspannwerk	1
Wohnbaracke/Bürobaracke (Baracke Typ R.L.IV)	1
Sanitärbaracke	1
Bahnhofsgebäude (U-Bahn)	1
Pavillon (Gartenpavillon)	1
Wohnhaus; Baumreihe (vor dem Haus)	1
Halle (Straßenbahndepot)	1
Straßenbrücke/ Bahnbrücke	1
Fabrikgebäude/ Speicher; Fabrikgebäude (Sheddachhalle)	1
Kino	1
Schuppen/ Garagen	1
Grünstreifen	1
Fabrikbau	1
Lehr- und Tagungsgebäude	1
Schwesternhaus	1
Brücke/Grenzzeichen	1
Mehrfamilienhaus mit Vereinsräumen	1
Pastorat/ Konfirmandensaal	1
Gasthaus (mit Tanzsaal und Kegelbahn, im Kern urspr. Wohngebäude)	1
Meilenstein (Kilometerstein)	1
Hofpflasterung	1
Windbäume	1
Kontor- und Geschäftshaus	1
Vereinshaus	1
Verwaltungsgebäude {Polizeiwache (nach Umnutzung)}	1
Wohngeschäftshaus/Kontorhaus	1
Konzertgebäude	1
Geschäftshaus/ Gaststätte	1
Kontorhaus (mit Tankstelle)	1
Büro- und Wohnhaus	1
Kontorhaus; Fabrikanlage (nach Umnutzung 1927/29)	1
Schulgebäude/ Jugendheim/ Theater	1
Badeanstalt {Atelier- und Bürogebäude (nach Umnutzung)}	1
Speicher {Wohnhaus (nach Umbau)}	1
Wohngebäude/ Stallgebäude	1
Gasthaus/ Wohnhaus	1
Fernsprechamt/ Postgebäude	1
Automobilhalle	1
Badeanstalt	1
Schulgebäude; Turnhalle (Anbau)	1
Mühlenanlage (Industrie-Getreidemühle)	1
Säuglings- und Mädchenheim; Polizeistation	1
Gleisanlagen (Überreste); Bahnsteig (Überreste)	1
Park (mit gesamter baulicher Ausstattung)	1
Bürogebäude/Passage	1
Halbportalkrananlage	1
Speicher; Wohn- und Geschäftsgebäude	1
Vorsetzen	1
Hafenbecken <Hafenbecken; Uferbefestigung>; Schlengelanlage	1
Tierklinik/ Stallgebäude	1
Kasematte	1
Lagerhaus; Postgebäude	1
Krankenhaus; Schule	1
Kirchengebäude mit Gemeindehaus; Pastorat; Turm	1
Kirchengebäude; Pfarrhaus	1
Grabmal; Kirche	1
Schiffsladebrücke; Kran	1
Gewerbegebäude	1
Wohnhaus (Deichbebauung); Einfriedung	1
Tagungsgebäude	1
Mehrfamilienhaus; Einfriedung (Mauer)	1
Promenade; Grünanlage	1
Etagenhaus; Speicher	1
Schulanlage <Schulgebäude (Klassentrakte, Fachräume, Verwaltung, usw.); Turnhalle; Aula; Laubengänge; Skulpturen; Mauern im Hofbereich; weitere erhaltene Reste der historischen Außenraumgestaltung>	1
Kleinwohnhaus; u.a.	1
Landhaus; Stützmauer	1
Tweehus; u.a.	1
Garten; Landhaus	1
Clubhaus; Sportgelände (Polospielfeld)	1
Landhaus; Mauer; Sieberling; Einfriedung	1
Landhaus; Garten (vermutl.)	1
Landarbeiterhaus; Zaun	1
Villa; Garten (vermutl.)	1
Villa; Stützmauer; Torpfeiler; Hecke; Garten	1
Garten; Landhaus; Mauer; Tor	1
Eiskeller; Garten; Gasthaus	1
Einfamilienhaus; Garage	1
Landhaus; Gartenpavillon	1
Wohnhaus; Einfriedung; Linden	1
Gärtnerhaus/ Verwalterhaus; Einfriedung	1
Garage; Wohnen	1
Remise; Wohnen	1
Wohnhaus; Garten; Hecken; Einfriedung	1
Denkmal/ Kriegerdenkmal (Kriegerdenkmal 1914/ 18)	1
Verwaltungsgebäude (Gewerbebetrieb)	1
Kraftwerksanlage <Kesselhaus; Schornstein>	1
Bahnsteiggebäude	1
Kapelle; Turm	1
Wohnhaus/ Atelierhaus; Garten	1
Elektrizitätswerk <Wohnhaus; Maschinenhalle; Kesselhaus>	1
Schule; Wohnen	1
Wohnhaus; Gartenpavillon; u.a.	1
Villa; Außenanlagen (Umgebung der Villa)	1
Wohnhaus (mit Atelier); Einfriedung; Garten	1
Kriegerdenkmal (Kriegerdenkmal 1914/ 18; Kriegerdenkmal 1939/ 45)	1
Fischerhaus; Gartenlaube (vermutl.)	1
Villa; Hausgarten; Einfriedung;	1
Dreehus (Einzelwohnhaus vor Anbau von Nr. 22 und 24)	1
Fabrikanlage <Fabrikgebäude; Zufahrt; Gleise; Pflaster>	1
Einfriedung; Treppe; Wohnstift	1
Einfamilienhaus; Einfriedung; Tor	1
Schulanlage; Krankenbaracken {Schulpavillon (nach Umnutzung)}	1
Einfriedung; Werkstatt; Wohnen	1
Wohnhaus; Garten; Einfriedung	1
Hotel; Einfriedung	1
Wohngebäude (Doppelhaus); Einfriedung	1
Wohnhaus; Zufahrt (mit Umfahrungsrondell); Baumbestand; Stützmauern (aus Bruchstein)	1
Villa; Grundstück; Einfriedung	1
Gärtnerhaus; Remise; Stall; Taubenhaus; Villa; Weg	1
Wohnhaus (mit Atelier); Garten	1
Villa; Zubehör	1
Schulanlage (Realschule/ Lyzeum)	1
Wohngebäude; Einfriedung; Windbäume	1
Kriegerdenkmal (Kriegerdenkmal 1848/ 49, u.a.) <Gedenkstein; Eiche>	1
Friedhof <Friedhofsgelände; Friedhofskapelle; Tor; Grabsteine>	1
Bootsanleger <Ponton; Brücke>	1
Gemeindehaus; Pastorat; Turm	1
Bahnhof (Vorortbahn) <Bahngebäude; Rampe; Pflaster>	1
Gutsanlage <Herrenhaus; Stallgebäude; Nebengebäude; Geflügelhaus; Instenhaus; Lagerhaus; Torhaus; Allee; Pflaster; Teich; Grünfläche>	1
Motel	1
Wohnhaus; Außenanlagen; Einfriedungen	1
Verwaltungsgebäude (Standortkommandantur)	1
Garage; Stall; Wohnen	1
Wohnhaus; Zaun	1
Fabrikgebäude (Großbäckerei); Schornstein; Silo	1
Badeanstalt; Einfriedung	1
Altenheim	1
Gewerbebau (Hofbebauung)/Speicher (Kanalbebauung)	1
Etagenhaus; u.a.	1
Ufermauern	1
Einfamilienhaus (mit Garage (Anbau)); Einfriedung	1
Gemeindehaus; Pfarrhaus	1
Schulanlage (Doppelvolksschule)	1
Einfamilienhaus; Einfriedung; Vorgarten; u.a.	1
Fabrikgebäude; Hoffläche; Uferbefestigung	1
Reihenvilla; u.a.	1
Moschee	1
Tankstelle/ Werkstatt	1
Krankenhausanlage <Krankenhausgebäude; Kapelle; Ärztehaus>	1
Schulanlage (Hilfsschule)	1
Hofanlage <Wohnwirtschaftsgebäude; Scheune; Hoffläche; Windbäume; Lattenzaun; Auffahrt>	1
Mausoleum; Einfriedung	1
Wohngebäude/ Atelierhaus; Einfriedung; Pflaster	1
Wohnhaus {Verwaltungsgebäude (nach Umnutzung}; Fabrikationsgebäude (Florylingebäude)	1
Kriegerdenkmal (Kriegerdenkmal 1939/ 45) <Hain (Birkenhain); 
    Kreuze (Gruppen aus jeweils drei Kreuzen); Tafeln (zwei Tafeln mit Namen der Gefallenen); Findling>	1
Friedhof; Kirche	1
Bahnhofsgebäude (Güterbahn, Halle mit Kopfbau); Pflaster; Rampe	1
Steinbänke	1
Sportplatz	1
Forsthof/ Wohnanwesen <Wohnhaus; Stall (mit Gärtnerwohnung); Weintreibhaus; Treibhaus; Garten; Allee; Weideflächen	1
Bahnhofsgebäude; Gleisanlage/Bahngebäude; Bahnbrücken	1
Landhaus; Tor; Garten	1
Hofanlage <Wohnwirtschaftsgebäude; Ställe; Einfriedung>	1
Gemeindehaus; Kirchengebäude	1
Wohnhaus; Remise	1
Folly (Nachbau einer Burgruine)	1
Behelfsheim (Plattenhaus); Nutzgarten; Einfriedung <Hecke; Zaun>; Weg	1
Denkmalanlage <Findling; Einfriedung>	1
Denkmalanlage (Kriegerdenkmal 1870/ 71)	1
Mehrfamilienhaus; Stallgebäude	1
Wohnwirtschaftsgebäude/Landhaus; Bäume	1
Einfamilienhaus; Wohnnebengebäude; Einfriedung	1
Einfamilienhaus; Garage; Garten; Einfriedung	1
Denkmalanlage <Kriegerdenkmal (Kriegerdenkmal 1870/ 71); Eiche; Teich; Findling>	1
Gasthausgebäude	1
Kirchengebäude; Gemeindezentrum; Kinderheim	1
Atelierhaus; Garten; Vorgarten	1
Landhaus; u.a.	1
Wohnhaus; Atelierhaus; Vorgarten; Garten	1
Gasthaus (mit Saal)	1
Kate; Einfriedung	1
Hofanlage <Wohnwirtschaftsgebäude; Scheune; Tore; u.a.>	1
Hofanlage <Wohnwirtschaftsgebäude; Backhaus>	1
Wohnhaus; Geländer; Einfriedung	1
Heimgebäude	1
Schulgebäude; Bäume	1
Wohnhaus; Werkstattgebäude	1
Bahnhofsgebäude; Toilettenhaus	1
Hufnerhaus; Scheune	1
Wohnwirtschaftsgebäude; Einfriedung	1
Hofanlage <Wohnwirtschaftsgebäude; Scheune; Stall; Pflaster>	1
Hofanlage <Wohnwirtschaftsgebäude; Speicher (Turmspeicher)>	1
Hofanlage <Wohnwirtschaftsgebäude; Scheune; Pflaster>	1
Schulgebäude; Toilettenhäuschen	1
Wohnhaus {Bahnhofsgebäude (nach Umnutzung)}	1
Hofanlage <Wohnwirtschaftsgebäude; Scheunen; Einfriedung>	1
Hofanlage <Wohnwirtschaftsgebäude; Scheunen; Tor; Einfriedung>	1
Hofanlage <Wohnwirtschaftsgebäude; Scheunen; Tor; Einfriedung; Pflaster>	1
Hofanlage <Wohnwirtschaftsgebäude; Scheune; Nebengebäude; Einfriedung; u.a.>	1
Hofanlage <Wohnwirtschaftsgebäude; Scheune; massives Nebengebäude>	1
Bahnhof <Bahnhofsgebäude; Schuppen; Bahnsteig>	1
Hofanlage <Bauernhaus; Scheune>	1
Wohnwirtschaftsgebäude; Einfriedung; Bäume	1
Wohnhaus; Schuppen; Zaun	1
Gasthaus; Remise; u.a.	1
Hofanlage <Wohnwirtschaftsgebäude; Garten; Einfriedung; u.a.>	1
Hufnerhaus; u.a.	1
Pastorat; u.a.	1
Schulgebäude; Toilettenhaus; Bäume	1
Schulgebäude; Wohngebäude (Lehrerwohnhaus)	1
Hofanlage <Wohnwirtschaftsgebäude; Scheunen; Speicher; Stall>	1
Hofanlage <Wohnwirtschaftsgebäude; Scheune; Waschhaus>	1
Hofanlage <Wohnwirtschaftsgebäude; Scheune; Windbäume>	1
Wohnwirtschaftsgebäude; Bäume; Pflaster	1
Windmühle; u.a.	1
Wohnhaus; Schuppen	1
Wohnhaus {Schulhaus (1851-1860 Armenschule)}	1
Schulgebäude (vermutl.); Einfriedung	1
Schule <Schulgebäude/ Wohnhaus; u.a.>	1
Wohnhaus; Windbäume	1
Schule <Schulgebäude; Turnhalle; Jugendheim>	1
Kirchengebäude; Gemeindehaus; Pastorat	1
Sternwarte	1
Zweifamilienhaus; Vorgarten; Einfriedung	1
Mietwohnhaus; Einfriedung; Schuppen (rückwärtig)	1
Silo; Fabrikationsgebäude; Kaianlagen	1
Wohngebäude; Speicher	1
Mehrfamilienhaus; Speicher	1
Villa; Einfriedung; Tore	1
Eingangsgebäude; Remise; Villa	1
Schulanlage <Turnhalle; Verwaltungsgebäude; Schulgebäude>	1
Einfamilienhaus; Einfriedung; Vorgarten	1
Zweifamilienhaus; Einfriedung; Vorgarten	1
Villa; Einfriedung; Vorgarten	1
Einfriedung; Garage; Garten; Schwimmbecken; Villa; Vorgarten	1
Fabrikanlage; Straße; Pflaster; Gleise	1
Speicher; Silos; u.a.	1
Kirchengebäude; Kirchturm (freistehend)	1
Amtshaus; Garten; Friedhof	1
Straßen- und Eisenbahn-Hubbrücke	1
Wohngebäude (mit Arztpraxis); Garten; Mauer	1
Hofanlage <Wohngebäude/ Stallgebäude; Einfriedung; u.a.>	1
Hofanlage <Wohnwirtschaftsgebäude; Scheune; Stallscheune; u.a.>	1
Einfamilienhaus; Einfriedung; Pavillon	1
Wohnwirtschaftsgebäude; Verkehrsfläche (zwischen Haus und Straße)	1
Hofanlage <Wohnwirtschaftsgebäude; Wirtschaftsgebäude>	1
Hofanlage <Wohngebäude; Scheune/ Stall>	1
Hofanlage <Wohnwirtschaftsgebäude; Prunkpforte>	1
Wohnwirtschaftsgebäude; Prunkpforte	1
Einfamilienhaus; Werftanlage <Werkstattgebäude; Slipananlage>	1
Kolleg	1
Fabrikgebäude <Produktionshallen/ Montagehallen; Betriebsbüro; u.a.>	1
Bahnhof (S-Bahn/ Fernbahn)	1
Straßenbrücke; Eisenbahnbrücke	1
Kaserne {Schulanlage (Bundeswehr)}	1
Läden/ Geschäftspavillons (Ladenzentrum)	1
Gedenkzeichen; Kirchengebäude	1
Platz	1
Bahnhof; Bahnsteig; Bahnviadukt	1
Betriebsgebäude; Verwaltungsgebäude	1
Geschäftsgebäude	1
Krananlage	1
Werftkomplex	1
Hochschulgebäude; Institutsgebäude	1
Synagoge; Wohnen	1
Pflaster; Straßenbeleuchtung; Wohnen	1
Großmarkt	1
Kirchengebäude mit Gemeindehaus	1
Bahnanlage; Krananlage; Schuppen	1
Befestigungsanlage	1
Gemeindezentrum (Kirchengebäude/ Gemeindehaus/ Pfarrhaus)	1
Villa; Vorgarten; Zaun	1
Denkmal; Grabmal	1
Baumreihe; Einfriedung; Wohnen	1
Einfriedung; Siedlungsbau; Vorgarten	1
Garten; Wohnanlage	1
Altenheim; Pflegeheim	1
Schule <Schulgebäude; Laubengang; u.a.>	1
Schulgebäude (Klassen- und Verwaltungstrakte; Schulpavillons; Aula; Turnhalle); Laubengänge; Außengestaltung	1
Regierung/ Verwaltung/ Sicherheit	1
Einfriedung; Villa; Vorgarten	1
Bürogebäude; Wohnen	1
Einfriedung; Etagenhaus	1
Geschäftsgebäude; Siedlungsbau	1
Bahnbrücke; Bahnhof; Bahnsteig	1
Einfriedung; Wohnwirtschaftsgebäude	1
Siedlungsbau; Wohnstift	1
Bahnviadukt	1
Einfriedung; Wohnen	1
Torpfosten	1
Gemeindezentrum; Kirchengebäude	1
Kate; Remise	1
Denkmal; Friedhof; Pflaster; Turm; Wohnen	1
Baum; Kriegerdenkmal	1
Lehrgebäude/ Institutsgebäude (Schiffsbaulaboratorium)	1
Außenanlagen (vor dem Hauptgebäude, mit Auffahrt); Pavillon; Einfriedung	1
Bahnhofsanlagen	1
Gaswerksgebäude/ Betriebsgebäude (Kohlenturm)	1
Stall/ Backhaus	1
Friedhof <Grabstätten; Friedhofskapelle; Friedhofsgebäude; u.a.>	1
Kasernengebäude (Fahrzeugschuppen)	1
Einfriedung (gusseiserne Einzäunung mit Torpfeilern)	1
Verkehrsflächen (Straßenfläche; Platzanlage)	1
Krankenhausgebäude (Krankenpavillons)	1
Krankenhausgebäude/ Betriebsgebäude/ Maschinenhaus (Kesselhaus)	1
Krankenhausgebäude (Wirtschaftsgebäude)	1
Allee; Eingangsgebäude; Hoffläche; Landhaus; Tor	1
Schulgebäude (Gemeindeschule)	1
Verwaltungsgebäude/ Altenheim/ Wohn- und Dienstgebäude (kirchlich)	1
Wassergraben	1
Garage; Villa	1
Park (Wirtshauspark)	1
Garten (Hecken; Wasserbecken; usw.)	1
Spielplatz	1
Terrassen	1
Gewächshäuser	1
Brücke (Fußgängerbrücke)	1
Gartenanlage <Terrassen; Gartenhaus; Baumbestand; u.a.>	1
Böllerstation	1
Baumreihe; Wohnen	1
Denkmal (Findling mit Tafel)	1
Inneneinrichtung	1
Grotte (Gartengrotte)	1
Wohnhaus (Hofgebäude)	1
Denkmalanlage (Kriegerdenkmal 1914/18 und 1939-45)	1
Gemeindehaus; Kirche	1
Krane	1
Friedhof; Park	1
Kriegerdenkmal (1870/71)	1
